Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
USDP,NYSE,94223493,3.51,-2.5,-0.09,52059,,,Industrial Services
DLNG,NYSE,94017264,2.64,3.125,0.08,133713,3.1426467,,Transportation
BWAY,NASDAQ,93897100,8.1,-4.02843602,-0.34,33641,,107,Health Technology
AMST,NASDAQ,93726423,4.59,5.27522936,0.23,29438,,19,Technology Services
ASYS,NASDAQ,93098384,6.62,-1.63447251,-0.11,24258,,296,Producer Manufacturing
ETTX,NASDAQ,92945548,2.62,1.15830116,0.03,327830,,47,Health Technology
GROW,NASDAQ,92782805.25,6.15,-3.45368917,-0.22,584359,114.98194946,23,Finance
QK,NASDAQ,92680400,2.66,1.91570881,0.05,156527,,775,Finance
SOS,NYSE,92596400,1.89,-38.43648208,-1.18,38612661,,163,Technology Services
RSF,NYSE,92380000,16.94,0.23668639,0.04,6533,,,Miscellaneous
REFR,NASDAQ,92201336,2.92,2.45614035,0.07,155548,,8,Electronic Technology
AFI,NYSE,91911350,4.25,-8.60215054,-0.4,317714,,1600,Producer Manufacturing
APM,NASDAQ,91832545.80000003,2.7,6.2992126,0.16,292457,,37,Health Technology
BIPC,NYSE,91818466.97,65.47,0.72307692,0.47,186030,,,Utilities
NMRD,NASDAQ,91176626,3.98,2.05128205,0.08,19884,,17,Health Technology
RGLS,NASDAQ,90985360,1.36,-1.44927536,-0.02,794096,,21,Health Technology
ZGYH,NASDAQ,90697230,10.14,0.3960396,0.04,50176,,2,Finance
ARAV,NASDAQ,90410625.99999999,5.62,-0.88183422,-0.05,76975,,17,Health Technology
NWHM,NYSE,90066080,4.94,-2.94695481,-0.15,34111,,260,Consumer Durables
BOXL,NASDAQ,90051808,1.76,2.92397661,0.05,14561511,,68,Commercial Services
FAT,NASDAQ,89922384,6.12,-1.92307692,-0.12,19422,,58,Consumer Services
BKSC,NASDAQ,89707637.5,16.25,0.68153656,0.11,7959,14.02258905,79,Finance
ELYS,NASDAQ,89679536.99999999,5.37,-4.95575221,-0.28,1063405,,67,Consumer Services
NTIP,NYSE ARCA,89403132,3.72,-0.53475936,-0.02,24054,,3,Commercial Services
HBP,NASDAQ,89272144,3.32,-0.89552239,-0.03,26756,,1364,Distribution Services
EPSN,NASDAQ,89233034,3.74,2.18579235,0.08,15591,68.15642458,8,Energy Minerals
CAPR,NASDAQ,88946625,4.35,9.29648241,0.37,2002265,,16,Health Technology
CCM,NYSE,88676800,3.25,3.17460317,0.1,27141,,738,Health Services
SFUN,NYSE,88518800,13.59,0.8908686,0.12,1313,,3359,Technology Services
LWAY,NASDAQ,88009380,5.64,1.43884892,0.08,20417,21.71875,307,Consumer Non-Durables
FSTX,NASDAQ,87892369.8,9.69,0.41450777,0.04,14873,,30,Health Technology
ELMD,NYSE ARCA,87869097.80000001,10.21,-1.82692308,-0.19,51242,25.09047045,120,Health Technology
MCHX,NASDAQ,87846791.94000001,2.22,-1.33333333,-0.03,49824,,291,Technology Services
TRIB,NASDAQ,87787200,3.99,-5,-0.21,226345,15.28940663,,Health Technology
LUB,NYSE,87741368,2.86,-3.05084746,-0.09,52412,,3074,Consumer Services
CLGN,NASDAQ,87680500,13.33,-0.07496252,-0.01,23162,,46,Health Technology
REI,NYSE ARCA,87385402,1.07,15.06613614,0.1401,11037898,,58,Energy Minerals
QLGN,NASDAQ,87331890,3.27,2.83018868,0.09,1345345,,5,Health Technology
HMNF,NASDAQ,87296298,18.05,-1.36612022,-0.25,3319,10.17288343,190,Finance
AWRE,NASDAQ,87076037.99999999,4.06,2.01005025,0.08,48876,,71,Communications
RVPH,NASDAQ,86593721.2,9.38,0.42826552,0.04,3170,,4,Health Technology
RLH,NYSE,86580660,3.4,-0.29325513,-0.01,325529,,285,Consumer Services
CLRB,NASDAQ,86277290,1.9,-2.06185567,-0.04,1448162,,8,Health Technology
POLA,NASDAQ,86215180,7.4,22.11221122,1.34,5007063,,132,Electronic Technology
FXNC,NASDAQ,86184822.8,17.74,-2.36653825,-0.43,687,10.60093349,154,Finance
ONVO,NASDAQ,86036110.2,12.78,2.65060241,0.33,461111,,6,Health Technology
MRKR,NASDAQ,85964929,1.79,5.29411765,0.09,420281,,28,Consumer Services
JFIN,NASDAQ,85835800,3.48,1.45772595,0.05,113945,6.7988107,970,Finance
BKEP,NASDAQ,85692048,2.08,-0.95238095,-0.02,95832,,270,Industrial Services
OPTT,NASDAQ,85619552,2.78,1.09090909,0.03,10015915,,36,Producer Manufacturing
VNCE,NYSE,85565950,7.25,1.96905767,0.14,35106,,768,Consumer Non-Durables
STSA,NASDAQ,85543002,4.91,2.93501048,0.14,179568,,17,Health Technology
FARM,NASDAQ,85245372,4.86,-3.57142857,-0.18,196333,,1210,Consumer Non-Durables
NINE,NYSE,85216320,2.7,-1.0989011,-0.03,143639,,1469,Industrial Services
USIO,NASDAQ,85164750,3.41,2.09580838,0.07,256028,,51,Commercial Services
CFBK,NASDAQ,84888960,16,-0.68280571,-0.11,3063,4.15398896,125,Finance
USAK,NASDAQ,84799897.6,9.68,2.9787234,0.28,32666,,2050,Transportation
SCYX,NASDAQ,84785775,7.75,-0.25740026,-0.02,347937,,27,Health Technology
MKD,NASDAQ,84723500,0.899899,2.96327231,0.025899,1014043,,482,Technology Services
LXEH,NASDAQ,84700000,8.75,3.30578512,0.28,2306,15.58417663,489,Commercial Services
NAII,NASDAQ,84572250.2,13.06,1.4368932,0.185,26286,164.22193878,184,Health Technology
CWBR,NASDAQ,84342150,1.38,0,0,210040,,13,Health Technology
AIM,NYSE ARCA,84221055,2.07,0,0,1695710,,26,Health Technology
SND,NASDAQ,84181196,1.93,-5.39215686,-0.11,223072,1.88539741,285,Non-Energy Minerals
PLXP,NASDAQ,84165180,6.05,2.89115646,0.17,83638,,12,Health Technology
SFBC,NASDAQ,83879772.8,32.32,2.40811153,0.76,394,11.16061956,132,Finance
OMEX,NASDAQ,83869647,6.87,-0.43478261,-0.03,44673,,14,Commercial Services
WYY,NYSE ARCA,83826014.3,9.91,1.74537988,0.17,384156,41.28868164,249,Technology Services
DVD,NYSE,83656462.5,2.3,-5.34979424,-0.13,74222,7.24292101,60,Consumer Services
VERB,NASDAQ,83581902,1.79,2.28571429,0.04,931347,,,Commercial Services
CHRA,NYSE,83379984,2.78,-0.35842294,-0.01,58399,,1461,Industrial Services
SSBI,NASDAQ,83274912,13.72,-0.14556041,-0.02,567,8.85765859,93,Finance
EDN,NYSE,83135500,3.7,-1.59574468,-0.06,24726,,4777,Utilities
KTCC,NASDAQ,83064884,7.72,0.52083333,0.04,22608,17.02882483,5741,Electronic Technology
DPW,NYSE ARCA,83010671,4.49,7.93269231,0.33,8828589,,210,Producer Manufacturing
MCAC,NASDAQ,82967390,11,-2.04808549,-0.23,503479,,,Finance
TGA,NASDAQ,82697880,1.14,13.98860114,0.1399,1004412,,75,Energy Minerals
SYBX,NASDAQ,82555632,2.37,-0.42016807,-0.01,395464,,76,Health Technology
PEI,NYSE,81923300,1.03,0,0,1062088,,233,Finance
BRPA,NASDAQ,81883790.4,30.46,23.77082487,5.85,67630,,2,Finance
CMCM,NYSE,81795800,1.99,5.85106383,0.11,1454356,,2209,Technology Services
UBOH,NASDAQ,81628976.16,24.9504,-0.1984,-0.0496,11027,5.06400907,217,Finance
LFT,NYSE,81564900,3.25,-0.6116208,-0.02,15165,11.24097628,,Finance
SYNL,NASDAQ,81522775.5,8.95,2.52004582,0.22,36782,,606,Non-Energy Minerals
GFED,NASDAQ,81262218.66,18.6204,0.42553191,0.0789,522,9.84940239,229,Finance
SEED,NASDAQ,80939278,16.15,-9.01408451,-1.6,165946,,47,Process Industries
WSTG,NASDAQ,80875188,18.54,-1.12,-0.21,6036,21.17926127,142,Distribution Services
PETZ,NASDAQ,80773945,1.7617,-2.39889197,-0.0433,15533,,50,Consumer Non-Durables
CNET,NASDAQ,80534361,3.09,65.68364611,1.225,202776248,,,Commercial Services
TACT,NASDAQ,80359920,9,5.63380282,0.48,58850,,134,Electronic Technology
FET,NYSE,80293824,14.4,3.37401292,0.47,114758,,2300,Industrial Services
FNHC,NASDAQ,80247375,5.85,1.3864818,0.08,46961,,357,Finance
HGBL,NASDAQ,79996490,2.71,1.49812734,0.04,57997,21.20730739,46,Finance
LEE,NYSE,79919720,1.36,-2.15827338,-0.03,131728,,5613,Consumer Services
PNRG,NASDAQ,79767200,40,3.97712503,1.53,7382,,173,Energy Minerals
FFBW,NASDAQ,79617235.4,10.33,-0.19323671,-0.02,2235,42.26214782,39,Finance
PW,NYSE ARCA,79500600,40,-3.5912268,-1.49,29259,62.88269172,,Finance
USAU,NASDAQ,79500165.10000001,13.81,-11.01804124,-1.71,140765,,3,Non-Energy Minerals
PESI,NASDAQ,79000350,6.5,4,0.25,31512,20.28562155,325,Industrial Services
LSBK,NASDAQ,78795236,13.52,2.03773585,0.27,630,17.58460518,110,Finance
GECC,NASDAQ,78451821,3.57,-3.51351351,-0.13,154504,,,Finance
LACQ,NASDAQ,78152628.172,12.4799,6.57472246,0.7699,1284,36.24264933,,Finance
OCUP,NASDAQ,78061680,7.2,-0.82644628,-0.06,36949,,5,Health Technology
APEN,NASDAQ,77790788,3.67,1.10192837,0.04,24176,,217,Health Technology
CLDB,NASDAQ,77705960,18.4,-2.33545648,-0.44,287,10.80461088,164,Finance
JMP,NYSE,77483646,3.94,1.80878553,0.07,23640,,209,Finance
IGC,NYSE ARCA,77439764,1.81,-4.23280423,-0.08,3394070,,50,Health Technology
RMTI,NASDAQ,77327580,1.1,2.80373832,0.03,1068630,,299,Health Technology
WTER,NASDAQ,77242200,1.05,-0.94339623,-0.01,1152346,,27,Consumer Non-Durables
NEPH,NASDAQ,77141719.4,7.82,-2.00501253,-0.16,8094,,25,Health Technology
CWBC,NASDAQ,77104846,9.1,0.99889012,0.09,18094,9.21550578,133,Finance
ECOR,NASDAQ,76818105,1.69,2.42424242,0.04,469713,,51,Health Technology
CHEK,NASDAQ,76754416,1.66,-4.04624277,-0.07,14472097,,64,Health Technology
SEEL,NASDAQ,76752000,1.44,2.12765957,0.03,1036395,,6,Health Technology
AMRB,NASDAQ,76653512.3,12.91,-0.76863951,-0.1,3749,11.85745534,102,Finance
UBCP,NASDAQ,76557043.5,12.81,-3.756574,-0.5,12572,10.670194,112,Finance
RELL,NASDAQ,76428240,5.88,3.52112676,0.2,121575,,394,Electronic Technology
ASLN,NASDAQ,76361900,1.99,-0.99502488,-0.02,80337,,,Health Technology
WTRH,NASDAQ,76355120,3.28,0,0,1890527,,10585,Retail Trade
AREC,NASDAQ,76189136,2.14,-0.92592593,-0.02,2566663,,15,Energy Minerals
AVGR,NASDAQ,76056232.75999999,0.8956,37.80581628,0.2457,107406536,,81,Health Technology
USAP,NASDAQ,75759083.4,8.58,1.41843972,0.12,38886,,795,Non-Energy Minerals
PFX,NASDAQ,75746375.1,27.81,0.10799136,0.03,8111,,,Miscellaneous
CFBI,NASDAQ,75708000,10,-0.37756901,-0.0379,8456,38.66679507,81,Finance
CRWS,NASDAQ,75689420,7.4,-0.80428954,-0.06,15281,10.26275966,138,Consumer Durables
XELA,NASDAQ,74935588,0.508,0.09852217,0.0005,7243608,,22700,Technology Services
SLS,NASDAQ,74580060,6.33,-5.66318927,-0.38,896651,,5,Health Technology
OGEN,NYSE ARCA,74478016.03999999,0.8116,-3.38095238,-0.0284,29689504,,7,Health Technology
LNSR,NASDAQ,74471600,7,-0.14265335,-0.01,16454,,75,Health Technology
CCNC,NASDAQ,74398800,2.55,-8.60215054,-0.24,1019391,,,Miscellaneous
ARC,NYSE,74128470,1.69,-3.97727273,-0.07,198745,13.21321321,2300,Commercial Services
ZDGE,NYSE ARCA,73890272.5,5.9,-2.47933884,-0.15,110614,58.17307692,37,Technology Services
SNDL,NASDAQ,73764921.60000001,0.6822,-0.45235663,-0.0031,476819866,,1064,Process Industries
GRNV,NASDAQ,73600000,10.24,-0.58252427,-0.06,12057,,,Finance
ALOT,NASDAQ,73497522.5,10.25,-2.47383444,-0.26,4190,,365,Electronic Technology
GEG,NASDAQ,73474844,2.78,2.58302583,0.07,32439,,349,Finance
MGEN,NASDAQ,73434326.39999999,18.79,2.11956522,0.39,355807,,46,Health Technology
GTEC,NASDAQ,73428603,7.23,-1.4986376,-0.11,84401,,15,Producer Manufacturing
WINT,NASDAQ,73416992,5.36,-1.88900278,-0.1032,13720,,32,Health Technology
ARKR,NASDAQ,73340465.4,20.94,2.09653827,0.43,131709,,1262,Consumer Services
CYRN,NASDAQ,73103400,1.2,0.84033613,0.01,864165,,248,Technology Services
GLMD,NASDAQ,72887040,3.42,0.88495575,0.03,90156,,21,Health Technology
PECK,NASDAQ,72839447.7,13.71,-15.37037037,-2.49,2264945,,50,Industrial Services
KINS,NASDAQ,72271104,6.77,-1.88405797,-0.13,3786,,97,Finance
ISDR,NYSE ARCA,72066105,19.26,1.79704017,0.34,46860,38.47092314,79,Technology Services
MNPR,NASDAQ,71805294,6.27,-0.31796502,-0.02,21945,,7,Health Technology
TOMZ,NASDAQ,71401860,4.26,-6.57894737,-0.3,152998,12.61061947,21,Producer Manufacturing
SRL,NYSE,71311264,5.68,3.46083789,0.19,14105,,80,Finance
BPT,NYSE,71262000,3.33,0,0,332182,4.38735178,,Miscellaneous
CXDC,NASDAQ,71254288,1.01,0,0,117524,,972,Producer Manufacturing
HEPA,NASDAQ,71095944,2.22,6.73076923,0.14,1576552,,12,Health Technology
SVRA,NASDAQ,70925103,1.31,0,0,288888,,39,Health Technology
SMHI,NYSE,70774606,3.02,-7.07692308,-0.23,176938,,1615,Transportation
RMBL,NASDAQ,70768259.1,31.57,0.4454343,0.14,51270,,304,Technology Services
REPH,NASDAQ,70697354,2.99,-2.92207792,-0.09,404171,,215,Health Technology
DGLY,NASDAQ,70412201,2.63,-4.71014493,-0.13,8630496,,119,Electronic Technology
FBSS,NASDAQ,70088663.1,18.47,-3.2477737,-0.62,2088,11.89556331,141,Finance
INTG,NASDAQ,70070665.6,30.68,-1.82368584,-0.5699,1104,,30,Finance
CCRC,NASDAQ,70019072,3.82,0.52631579,0.02,436069,3.79279369,12636,Technology Services
CODA,NASDAQ,69027198,6.42,2.55591054,0.16,4299,29.3071161,120,Electronic Technology
BIOC,NASDAQ,68993005,5.15,-0.19379845,-0.01,467244,,88,Health Services
SRTS,NASDAQ,68980032,4.18,-5,-0.22,52609,,53,Health Technology
JRSH,NASDAQ,68742750,6.07,0.99833611,0.06,9200,12.02480992,4100,Consumer Non-Durables
MITO,NASDAQ,68706000,1.44,4.34782609,0.06,283446,,73,Health Technology
BLPH,NASDAQ,68478993.8,7.21,2.41477273,0.17,47791,,18,Health Technology
KLXE,NASDAQ,68421364.8,8.04,2.94494238,0.23,236211,,1370,Industrial Services
GNLN,NASDAQ,68368652,5.23,-5.9352518,-0.33,369144,,350,Distribution Services
ALNA,NASDAQ,68341360,1.36,-0.72992701,-0.01,786105,,83,Health Technology
PPBT,NASDAQ,68326100,4,0.75566751,0.03,530330,,,Health Technology
ICMB,NASDAQ,68283861,4.91,1.86721992,0.09,44015,,,Finance
BBW,NYSE,68150481,4.27,0.70754717,0.03,98263,,4300,Retail Trade
IROQ,NASDAQ,68047980,21,0.36130068,0.0756,2551,14.30826039,110,Finance
BRLIU,NASDAQ,67832100,11.15,0.45045045,0.05,1102,,1,Finance
EVOK,NASDAQ,67822814,2.57,-1.90839695,-0.05,214624,,5,Health Technology
AIRT,NASDAQ,67579382.5,23.45,-3.61693383,-0.88,41773,,478,Transportation
EXPR,NYSE,67545400.00000001,1.04,1.96078431,0.02,2587059,,14000,Retail Trade
INTT,NYSE ARCA,67386240,6.4,-4.88221743,-0.3285,36101,343.29081633,198,Electronic Technology
UONEK,NASDAQ,67324932.39,1.41,-2.08333333,-0.03,1111404,,1441,Consumer Services
OSS,NASDAQ,67314644.99999999,4.05,-1.69902913,-0.07,187821,88.60215054,118,Electronic Technology
HNNA,NASDAQ,66641540.2,9.055,2.66439909,0.235,26420,8.33254606,21,Finance
TESS,NASDAQ,66580256,7.6,-5.47263682,-0.44,81093,,678,Electronic Technology
PHUN,NASDAQ,66339675.00000001,1.35,10.6557377,0.13,13287812,,93,Technology Services
UG,NASDAQ,66337360,14.44,0.27777778,0.04,3041,16.19615341,28,Consumer Non-Durables
IMBI,NASDAQ,66255512,5.09,-0.7797271,-0.04,17343,,990,Retail Trade
JP,NYSE,66080100,1.91,-2.55102041,-0.05,21007,,911,Finance
AKTX,NASDAQ,66038200,2.05,5.12820513,0.1,200533,,10,Health Technology
APDN,NASDAQ,65897881.2,11.64,104.92957746,5.96,22046212,,61,Commercial Services
GEN,NYSE,65718563.63999999,0.59,1.61901481,0.0094,1384841,,55000,Health Services
VIRI,NASDAQ,65479616.4,8.36,-2.10772834,-0.18,489242,,,Health Technology
VJET,NASDAQ,65286000,13.7,1.48148148,0.2,193067,,297,Producer Manufacturing
ADMP,NASDAQ,65260615.68,0.6968,-1.06488712,-0.0075,5997316,,171,Health Technology
NICK,NASDAQ,65052000,8.34,-0.47732697,-0.04,748,12.39461618,260,Finance
GHSI,NASDAQ,64796907.28,0.7336,4.8,0.0336,34204266,,22,Health Services
SBOW,NYSE,64696914,5.42,-3.90070922,-0.22,75245,,86,Energy Minerals
AMTX,NASDAQ,64574472,2.96,-4.20711974,-0.13,680601,,160,Process Industries
ARMP,NYSE ARCA,64521555,3.45,8.49056604,0.27,50488,,38,Health Technology
RNWK,NASDAQ,64303512,1.68,-2.89017341,-0.05,159211,,453,Technology Services
NETE,NASDAQ,64102128.3,13.23,-7.35294118,-1.05,796602,,82,Technology Services
DTEA,NASDAQ,64003396,2.44,-0.40816327,-0.01,102301,,2523,Consumer Non-Durables
UFAB,NYSE ARCA,63563500,6.5,0.5118372,0.0331,31322,,1063,Producer Manufacturing
RSSS,NASDAQ,63539520,2.42,-1.62601626,-0.04,40059,,139,Commercial Services
AGBA,NASDAQ,63335000,10.6,-0.18832392,-0.02,6827,85.43845535,,Finance
MCEP,NASDAQ,63256830,4.42,4.24528302,0.18,82728,,100,Energy Minerals
ARDS,NASDAQ,62910625,6.25,4.16666667,0.25,14752,,25,Health Technology
BMRA,NASDAQ,62641358,5.33,-2.55941499,-0.14,107676,,45,Health Technology
IMH,NYSE ARCA,62628205.00000001,2.95,-1.66666667,-0.05,71589,,530,Finance
CPHC,NASDAQ,62406394.5,13.225,-2.39852399,-0.325,5738,43.01587302,930,Consumer Services
BRLI,NASDAQ,62332199.99999999,10.2,1.79640719,0.18,97408,,1,Finance
NCSM,NASDAQ,62278052.808,26.3899,-0.78984962,-0.2101,1188,,395,Industrial Services
DFFN,NASDAQ,62094938,0.97,3.66570482,0.0343,1997741,,10,Health Technology
AGE,NYSE ARCA,61809960,1.64,1.86335404,0.03,97286,,17,Health Technology
BCDA,NASDAQ,61776980.00000001,3.8,1.8766756,0.07,435382,,24,Health Technology
MMLP,NASDAQ,61775475,1.59,-1.85185185,-0.03,167000,26.910299,1292,Industrial Services
CFMS,NASDAQ,61656622.5,0.795,-1.972873,-0.016,2488029,,271,Health Technology
ZKIN,NASDAQ,61576389,3.43,-0.29069767,-0.01,1070625,,,Producer Manufacturing
INUV,NYSE ARCA,61401407.5,0.629,8.44827586,0.049,11579949,,64,Technology Services
AAU,NYSE ARCA,61323276.3,0.5087,-2.86423525,-0.015,2319729,,,Non-Energy Minerals
HALL,NASDAQ,61139214,3.37,-0.88235294,-0.03,84702,,486,Finance
AMPY,NYSE,61003530.00000001,1.62,-1.2195122,-0.02,1329658,,230,Energy Minerals
PIXY,NASDAQ,60825111,2.91,7.3800738,0.2,1339948,,46,Commercial Services
ANVS,NYSE ARCA,60784000.2,8.82,1.96531792,0.17,47787,,2,Health Technology
SYNC,NASDAQ,60655932,1.53,2.68456376,0.04,87830,,257,Technology Services
ITRM,NASDAQ,60369630,1.23,6.03448276,0.07,9612779,,44,Health Technology
DWSN,NASDAQ,60103936,2.56,-4.11985019,-0.11,23251,,455,Technology Services
LGL,NYSE ARCA,60061777,11.42,-0.08748906,-0.01,11281,28.71137905,353,Electronic Technology
NHTC,NASDAQ,59970750,5.25,0,0,11898,,152,Consumer Non-Durables
FUSB,NASDAQ,59850866.4,9.69,-0.61538462,-0.06,1484,22.78037383,280,Finance
MGYR,NASDAQ,59560187.5,10.25,1.10275986,0.1118,1235,26.92033988,104,Finance
NNA,NYSE,59348798,3.47,1.4619883,0.05,234197,1.30688983,,Transportation
CLPS,NASDAQ,58734837,3.69,11.48036254,0.38,2546108,16.34567901,2746,Technology Services
MBRX,NASDAQ,58716724,0.94,6.43115942,0.0568,4517151,,16,Health Technology
BRQS,NASDAQ,58710456,1.33,29.12621359,0.3,42220591,,556,Technology Services
DOGZ,NASDAQ,58047360.00000001,2.24,14.87179487,0.29,628486,,280,Consumer Non-Durables
BLRX,NASDAQ,57962200,2.62,5.22088353,0.13,867688,,42,Health Technology
ASRT,NASDAQ,57793197,0.539,9.24199433,0.0456,16220828,,125,Health Technology
LLIT,NASDAQ,57683355.03,4.33,-0.23041475,-0.01,133855,,28,Health Technology
EKSO,NASDAQ,57548865.2,6.92,6.46153846,0.42,106075,,68,Health Technology
BOTJ,NASDAQ,57535140,13.26,3.75586854,0.48,1846,11.61606981,160,Finance
BYFC,NASDAQ,57478301.8,2.05,6.77083333,0.13,1824402,,64,Finance
JT,NYSE,57413300,3.04,-13.63636364,-0.48,499311,,,Finance
DARE,NASDAQ,57402893.99999999,1.38,-0.71942446,-0.01,863346,,19,Health Technology
NAVB,NYSE ARCA,57377480,2.15,-3.58744395,-0.08,291622,,17,Health Technology
BBI,NASDAQ,57261585,1.07,0,0,3116149,,15,Health Technology
SRAX,NASDAQ,57215319.00000001,3.57,-2.98913043,-0.11,1176598,,135,Commercial Services
AXR,NYSE,57195519.7,7.81,1.69270833,0.13,6028,,16,Finance
NBRV,NASDAQ,57123548,2.71,-4.57746479,-0.13,1074436,,162,Health Technology
GENE,NASDAQ,56592800,4.1,-0.243309,-0.01,520535,,,Health Technology
TOPS,NASDAQ,56561440,1.42,-0.6993007,-0.01,4708075,,269,Transportation
MBOT,NASDAQ,56438552.2,7.94,10.12482663,0.73,345836,,11,Health Technology
TC,NASDAQ,56146700,3.68,9.19881306,0.31,64413,,910,Retail Trade
UTSI,NASDAQ,56044092,1.56,4.69798658,0.07,200360,,478,Electronic Technology
SIF,NYSE ARCA,56025656.40000001,9.47,10.24447031,0.88,58460,5.49795187,446,Electronic Technology
DIT,NYSE ARCA,56014970.46,101.58,-5.20716685,-5.58,258,10.69503773,929,Distribution Services
ASRV,NASDAQ,55952208,3.28,0.3058104,0.01,13725,12.21516623,328,Finance
YMTX,NASDAQ,55837736,21.4,2.4413595,0.51,41586,,44,Health Technology
INPX,NASDAQ,55698135.00000001,1.11,0.90909091,0.01,2904357,,109,Technology Services
FBRX,NASDAQ,55619299.2,34.88,-1.60789845,-0.57,52085,,29,Health Technology
ZSAN,NASDAQ,55552554,0.81,3.85946916,0.0301,9293253,,56,Health Technology
TANH,NASDAQ,55276914,1.54,3.3557047,0.05,5054627,,71,Process Industries
ACST,NASDAQ,55228724.99999999,0.57,27.090301,0.1215,141231844,,,Health Technology
TATT,NASDAQ,55202500,6.22,-4.30769231,-0.28,230049,,599,Electronic Technology
CHNR,NASDAQ,55060722,1.62,5.19480519,0.08,407212,7700,10,Distribution Services
ALRN,NASDAQ,54924210,1.35,9.75609756,0.12,9020689,,13,Health Technology
FWP,NASDAQ,54667500,8,-0.62111801,-0.05,13755,,5,Health Technology
STCN,NASDAQ,54630780,0.87,10.12658228,0.08,473860,,3481,Transportation
FSEA,NASDAQ,54512640.00000001,8.96,-0.44444444,-0.04,3099,39.87594152,84,Finance
PBHC,NASDAQ,54437137.6,12.02,0.25020851,0.03,1017,10.19297798,163,Finance
AESE,NASDAQ,54421740,1.55,1.30718954,0.02,938115,,146,Commercial Services
TRVI,NASDAQ,53855744,2.93,0.68728522,0.02,31759,,17,Health Technology
FPAY,NASDAQ,53826948,2.52,-0.78740157,-0.02,281026,,180,Finance
ATV,NYSE,53813000,20.76,-0.43165468,-0.09,1897,7.03726205,121,Retail Trade
AIHS,NASDAQ,53309486,1.22,5.17241379,0.06,7176183,,179,Finance
NXTD,NASDAQ,53215200,1.52,-7.87878788,-0.13,18556585,,30,Commercial Services
PDSB,NASDAQ,53205224,2.39,-5.53359684,-0.14,359280,,20,Health Technology
ARPO,NASDAQ,52765104.00000001,1.12,-0.88495575,-0.01,1389606,,12,Health Technology
STRM,NASDAQ,52560912,1.66,-2.35294118,-0.04,22857,,80,Technology Services
MDJH,NASDAQ,52500008,4.51,8.41346154,0.35,96517,44.25531915,195,Finance
WKEY,NASDAQ,52479000,7.07,7.28376328,0.48,794869,,,Technology Services
CTXR,NASDAQ,52337418.99999999,1.13,2.72727273,0.03,916048,,10,Health Technology
KFFB,NASDAQ,52021028.2,6.31,-0.15822785,-0.01,2319,,63,Finance
VCNX,NASDAQ,51934592,2.32,4.03587444,0.09,514274,,49,Health Technology
CDOR,NYSE ARCA,51845200,4.22,-2.20162225,-0.095,11657,,14,Finance
PTE,NASDAQ,51798516,1.32,72.16642755,0.5533,86967255,,157,Consumer Durables
PHX,NYSE,51719052,2.31,-7.6,-0.19,300819,,17,Energy Minerals
EDSA,NASDAQ,51563190.00000001,4.9,6.06060606,0.28,92212,,12,Health Technology
RYB,NYSE,51386600,2.55,2.40963855,0.06,16550,,6547,Commercial Services
FEDU,NYSE,51351300,1.08,-2.7027027,-0.03,86021,,910,Commercial Services
CBLI,NASDAQ,51211776,3.84,1.58730159,0.06,95899,,12,Health Technology
UAMY,NYSE ARCA,51094406.38,0.6746,6.40378549,0.0406,11761395,,177,Producer Manufacturing
MNDO,NASDAQ,50938880,2.56,-0.7751938,-0.02,64045,9.7248398,240,Commercial Services
PFMT,NASDAQ,50923731,0.93,1.59482019,0.014599,191417,,1615,Commercial Services
GSUM,NASDAQ,50528400,1.73,2.97619048,0.05,341024,,929,Technology Services
FRD,NYSE ARCA,50504978.1,7.17,0.1396648,0.01,22239,,103,Producer Manufacturing
ATHE,NASDAQ,50435300,1.52,2.01342282,0.03,221425,,12,Health Technology
SSKN,NASDAQ,50317151,1.49,1.36054422,0.02,78362,,115,Health Technology
HFEN,NASDAQ,50305900,5.87,-4.55284553,-0.28,59752,,,Finance
PPIH,NASDAQ,50296338.4,6.16,0.68979045,0.0422,5161,,632,Producer Manufacturing
WEI,NYSE,50253900,1.42,0,0,550897,,6970,Technology Services
CBMB,NASDAQ,50163440.6,13.51,0,0,1473,69.38880329,,Finance
ADXS,NASDAQ,50162814,0.54,17.11125569,0.0789,21097820,,35,Health Technology
BBGI,NASDAQ,50085631.53,1.71,-3.38983051,-0.06,168817,,1438,Consumer Services
SONM,NASDAQ,49839834.6,0.7533,-3.10007718,-0.0241,750989,,403,Electronic Technology
CRT,NYSE,49500000,8.42,2.06060606,0.17,10794,10.18267095,,Energy Minerals
HWCC,NASDAQ,49468055,2.99,2.04778157,0.06,176577,,432,Producer Manufacturing
AMBO,NYSE ARCA,49440000,2.5,5.93220339,0.14,737641,,3448,Consumer Services
HDSN,NASDAQ,49416605.99999999,1.14,-2.56410256,-0.03,394655,,234,Industrial Services
SGBX,NASDAQ,49256168.7,5.73,-3.8590604,-0.23,772100,,7,Producer Manufacturing
AAME,NASDAQ,49198463,2.41,2.11864407,0.05,27301,40.75993092,155,Finance
AEHR,NASDAQ,49184733,2.11,-17.25490196,-0.44,1071300,,71,Electronic Technology
BIOL,NASDAQ,49092697.5,0.525,9.375,0.045,25781873,,157,Health Technology
GIFI,NASDAQ,49040960,3.2,-1.2345679,-0.04,46400,,944,Producer Manufacturing
