Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
PTNR,NASDAQ,851758000,4.84,3.86266094,0.18,24598,151.2987013,2834,Communications
AGM,NYSE,849753687.6500001,79.15,-0.88905585,-0.71,17601,9.69457123,103,Finance
IMKTA,NASDAQ,846079454.2860619,42.925,-0.75144509,-0.325,22979,4.90407293,27000,Retail Trade
CNOB,NASDAQ,844847950.6500001,21.2465,0.5037843,0.1065,21034,12.20131594,,Finance
VAPO,NYSE,844766704,32.92,4.04551201,1.28,370430,,284,Health Technology
HOLI,NASDAQ,844491150,13.95,-1.48305085,-0.21,112260,12.23009155,3598,Electronic Technology
VET,NYSE,842947500,5.325,-6.41476274,-0.365,1860812,,790,Energy Minerals
ADAP,NASDAQ,838768000,5.62,3.6900369,0.2,468951,,400,Health Technology
FORR,NASDAQ,838588080,44.22,1.16678106,0.51,9445,65.91765948,1795,Commercial Services
CDMO,NASDAQ,837237852.5,13.825,1.5051395,0.205,353424,,222,Health Technology
OFIX,NASDAQ,837052541.5,43.295,-0.65396971,-0.285,24435,35.8417633,1055,Health Technology
SHI,NYSE,836004000,22.89,-4.30602007,-1.03,25069,,8878,Process Industries
LORL,NASDAQ,835182171,27,3.1715705,0.83,133543,82.60732323,19,Communications
KDMN,NASDAQ,834410745,4.865,0.4127967,0.02,3507014,,115,Health Technology
MGIC,NASDAQ,832615998,16.98,0.29533373,0.05,29175,34.8928277,2642,Technology Services
BTBT,NASDAQ,832599053.9999999,17.33,5.92909535,0.97,3572957,,63,Finance
KELYA,NASDAQ,831911985.8000001,21.17,0.66571564,0.14,32621,,7700,Commercial Services
COLL,NASDAQ,831358492,24.04,1.77815411,0.42,167571,47.35364876,255,Health Technology
ADTN,NASDAQ,831080945.9999999,17.33,1.10851809,0.19,114112,,1790,Electronic Technology
FBM,NYSE,830905224,19.23,0,0,212064,18.35449079,3500,Distribution Services
RNLX,NASDAQ,830490677.2960864,25.64,5.51440329,1.34,105144,,19,Technology Services
CCO,NYSE,829414900,1.775,4.41176471,0.075,1807139,,5900,Commercial Services
BCSF,NYSE,828657120.5,12.835,-0.50387597,-0.065,174623,,,Miscellaneous
CLCT,NASDAQ,828353037.5,91.67,0.02182215,0.02,208686,63.44755971,515,Consumer Services
CRMT,NASDAQ,826855689.75,124.815,-0.2357925,-0.295,21222,13.81759145,1750,Retail Trade
TWCT,NASDAQ,826500000,11.02,1.10091743,0.12,251057,,,Finance
UEIC,NASDAQ,824157018,59.94,1.54158902,0.91,39550,25.06475309,4347,Consumer Durables
MNKD,NASDAQ,823407540,3.54,3.81231672,0.13,2152127,,233,Health Technology
TARS,NASDAQ,823281006,40.515,-3.5816278,-1.505,21867,,,Health Technology
TPC,NYSE,823146504,16.195,-1.55015198,-0.255,150896,,9100,Industrial Services
ANDE,NASDAQ,822813574.9999999,24.95,0.20080321,0.05,40523,,2320,Process Industries
NX,NYSE,820871641.5,25.005,-0.17964072,-0.045,94438,21.33549101,3767,Producer Manufacturing
KELYB,NASDAQ,820515931.1999999,20.88,0,0,1264,,7700,Commercial Services
CFIIU,NASDAQ,820440000,13.1233,1.73100775,0.2233,2456,,,Finance
AMEH,NASDAQ,819678972,22.28,0.36036036,0.08,19474,23.98962611,555,Health Services
BCOR,NASDAQ,817780643.92,17.0216,-0.63280794,-0.1084,203929,,690,Technology Services
EBSB,NASDAQ,817383854,15.595,0.16056519,0.025,55828,12.33755943,546,Finance
ETAC,NASDAQ,815340000,10.7,1.1342155,0.12,827551,,,Finance
PDFS,NASDAQ,815015275,22.25,-0.31362007,-0.07,49878,,353,Technology Services
OCSL,NASDAQ,810525750,5.75,-0.34662045,-0.02,236751,20.73302192,,Finance
CXW,NYSE,809922000,6.75,-0.29542097,-0.02,1183701,6.59265751,14075,Finance
KNL,NYSE,809139726.5,15.965,-0.34332085,-0.055,70724,46.56976744,3734,Producer Manufacturing
HEXO,NYSE,808865655.6,6.6212,-2.05325444,-0.1388,5851479,,798,Process Industries
ACCO,NYSE,807947640.0000001,8.55,-0.34965035,-0.03,141679,11.02969533,7000,Producer Manufacturing
PRTY,NYSE,807715800,7.3,2.81690141,0.2,2133581,,18300,Retail Trade
TEO,NYSE,807683000,6.38,-0.77760498,-0.05,178693,,23728,Communications
LOVE,NASDAQ,807140285.17,54.9707,1.60942699,0.8707,164351,,799,Retail Trade
ERII,NASDAQ,805319806.5,14.355,-0.72614108,-0.105,66385,36.5520728,188,Producer Manufacturing
PUMP,NYSE,803267480,7.96,1.27226463,0.1,663717,,2200,Industrial Services
GLT,NYSE,803057180.0000001,18.1,-1.57694399,-0.29,43056,,2557,Process Industries
AVID,NASDAQ,796851002.4999999,18.025,1.83615819,0.325,528332,40.53125716,1429,Technology Services
VTOL,NYSE,795952332,26.79,-1.47112909,-0.4,19363,53.55524916,707,Transportation
HMST,NASDAQ,795803047.5,36.525,0.92567007,0.335,44028,13.41413692,1071,Finance
SFL,NYSE,795568060,6.58,-0.60422961,-0.04,424998,,11,Transportation
MYE,NYSE,795317220,22.2,0.45248869,0.1,77831,20.05444646,1780,Process Industries
WASH,NASDAQ,795044040,46.05,0.4143044,0.19,35545,11.94301935,619,Finance
SRI,NYSE,795036032,29.44,-0.30477481,-0.09,40910,,4700,Producer Manufacturing
MMX,NYSE ARCA,790947440,5.63,-2.76338515,-0.16,108851,159.79323347,9,Non-Energy Minerals
MERC,NASDAQ,789758519,11.99,-2.28198859,-0.28,97611,,,Process Industries
RES,NYSE,789299560,3.67,0,0,258457,,2700,Industrial Services
CALT,NASDAQ,788578000,32.98,4.43318556,1.4,4585,,16,Health Technology
GOAC.U,NYSE,788469000,11.05,0.72926162,0.08,68373,,,Finance
HLIT,NASDAQ,787847268,8.06,-0.55521283,-0.045,157405,,1172,Electronic Technology
GTHX,NASDAQ,787660463.11,20.7029,-3.25747664,-0.6971,745696,,104,Health Technology
WRLD,NASDAQ,786468235.6,114.43,-4.24267782,-5.07,88359,19.60173217,3744,Finance
RBCAA,NASDAQ,786386876.08,37.96,-0.47194546,-0.18,6671,9.00824299,1092,Finance
STFC,NASDAQ,786011754,17.93,-0.66481994,-0.12,15418,,1978,Finance
WETF,NASDAQ,784081139.9999999,5.27,-1.12570356,-0.06,315205,,208,Finance
MITK,NASDAQ,783898600.5,18.435,6.25360231,1.085,658870,94.96442255,360,Technology Services
GOSS,NASDAQ,783575928,10.32,1.57480315,0.16,225023,,171,Health Technology
TALO,NYSE,783539200,9.64,-1.73292559,-0.17,581272,,440,Energy Minerals
VREX,NASDAQ,783432000,20,1.4198783,0.28,122346,,2000,Health Technology
USCR,NASDAQ,782257087,46.91,-2.02589808,-0.97,261574,25.73778423,1791,Non-Energy Minerals
HSTM,NASDAQ,781018624.5,24.655,-1.26151382,-0.315,107469,48.15814851,876,Technology Services
TIG,NASDAQ,780991027.2,15.269,-0.07198953,-0.011,7642,,,Finance
AC,NYSE,780903231.4799999,35.01,1.00980958,0.35,6143,,39,Finance
VVI,NYSE,780671306.0000001,38.215,3.28378378,1.215,90136,,5361,Commercial Services
SWIR,NASDAQ,778903598,21.34,15.97826087,2.94,1870178,,1280,Electronic Technology
VXRT,NASDAQ,777229900,7.1,2.01149425,0.14,3204516,,14,Health Technology
AERI,NASDAQ,777125680.0000001,16.6,0.60606061,0.1,436837,,380,Health Technology
AOSL,NASDAQ,777110826,30.49,-0.55446836,-0.17,103197,527.71084337,3978,Electronic Technology
OSW,NASDAQ,776608434,9.14,-1.29589633,-0.12,236722,,4298,Consumer Services
ZOM,NYSE ARCA,775122176,0.9344,-6.56,-0.0656,95812697,,28,Miscellaneous
CFII,NASDAQ,774648000,12.18,0.66115702,0.08,496807,,,Finance
VNDA,NASDAQ,774434472,14.16,-2.68041237,-0.39,175554,41.3940256,284,Health Technology
ARCH,NYSE,773875557,51.09,1.18835413,0.6,128156,,3700,Energy Minerals
CBB,NYSE,772879150,15.25,0,0,133560,,4400,Communications
GATO,NYSE,769972131,13.01,1.95924765,0.25,422956,,,Non-Energy Minerals
SPWH,NASDAQ,768944791,17.63,0.39863326,0.07,706789,10.89668011,5400,Retail Trade
HZAC.U,NYSE,768526000,11.37,0.88731145,0.1,12161,,,Finance
WLKP,NYSE,766888155,21.79,0.09186955,0.02,39677,11.18302769,150,Process Industries
THCBU,NASDAQ,766583000,21.01,-2.73958652,-0.5918,222,,2,Finance
GOGL,NASDAQ,762955350,5.325,-3.18181818,-0.175,219574,,37,Transportation
ECHO,NASDAQ,762585280,28.66,2.02919188,0.57,71065,119.17691981,2539,Transportation
UFCS,NASDAQ,762450352,30.46,-0.1965924,-0.06,38175,,1185,Finance
RUBY,NASDAQ,762303138,9.42,1.94805195,0.18,170042,,223,Health Technology
SLRC,NASDAQ,760694400,18,-0.16638935,-0.03,63915,,,Finance
UAVS,NYSE ARCA,759927744,12.96,-8.21529745,-1.16,4510072,,10,Electronic Technology
QEP,NYSE,759175000,3.125,3.82059801,0.115,3456400,27.81885397,248,Energy Minerals
TREB.U,NYSE,756844000,11.785,0.72649573,0.085,36342,,,Finance
GOAC,NYSE,756836562.5,10.5299,0.957814,0.0999,551903,,,Finance
PLAB,NASDAQ,756129829,11.83,-2.47320692,-0.3,198271,23.50775194,1728,Electronic Technology
GRSVU,NASDAQ,754031000,11.41,-0.69625762,-0.08,35833,,,Finance
COGT,NASDAQ,753239357.4999999,11.645,-1.56382079,-0.185,79309,,72,Health Technology
PFBC,NASDAQ,753072570,50.535,1.17117117,0.585,24597,10.94003241,279,Finance
BCOV,NASDAQ,751927784,18.89,2.32936078,0.43,180560,,610,Technology Services
HBNC,NASDAQ,751674678,17.13,1.96428571,0.33,88771,11.44102424,839,Finance
PARR,NYSE,751370976,13.92,-0.07178751,-0.01,115852,,1408,Energy Minerals
ERF,NYSE,751099500,3.375,-2.73775216,-0.095,1121652,,383,Energy Minerals
ZIOP,NASDAQ,751089955,3.505,-2.63888889,-0.095,1340137,,73,Health Technology
SSPK,NASDAQ,750937500,24.03,-5.57956778,-1.42,1450920,328.38709677,3,Finance
ATRS,NASDAQ,750857360,4.505,5.01165501,0.215,853769,77.2972973,178,Health Technology
ATEN,NYSE,749442045,9.77,1.13871636,0.11,283127,77.40384615,810,Technology Services
KOP,NYSE,747505719,35.485,0.63811685,0.225,81959,8.50786604,2120,Process Industries
FANH,NASDAQ,747429000,14.845,6.64511494,0.925,118472,,4746,Finance
SYRS,NASDAQ,747175237.5,12.125,-0.93954248,-0.115,569319,,83,Health Technology
VBIV,NASDAQ,745499034.6999999,3.0799,-0.00324675,-0.0001,5501160,,125,Health Technology
AXGN,NASDAQ,743527134,18.305,-3.86029412,-0.735,106525,,394,Health Technology
ABTX,NASDAQ,743266625,36.35,1.22528544,0.44,43207,17.02944942,588,Finance
CURI,NASDAQ,742486384.5600001,18.4722,-0.44624091,-0.0828,509646,,2,Consumer Services
GPRK,NYSE,742367520,12.26,-2.6984127,-0.34,128691,,439,Energy Minerals
RPT,NYSE,741415000,9.27,0.21621622,0.02,145997,13.47807081,104,Finance
AFMD,NASDAQ,741247520,6.32,-3.95136778,-0.26,869933,,128,Health Technology
PLSE,NASDAQ,739971800,29.2,1.45934677,0.42,52906,,82,Health Technology
NGMS,NASDAQ,739807048.5,30.045,1.57200811,0.465,39509,,,Technology Services
DAO,NYSE,736782000,34.6001,6.29831029,2.0501,690884,,,Technology Services
GEL,NYSE,735608818.8967,6.0011,-1.29769737,-0.0789,895147,,2200,Industrial Services
AMRX,NYSE,734449300,4.975,2.36625514,0.115,811599,11.88264059,5500,Health Technology
KODK,NYSE,734131636.1999999,9.514,3.52557127,0.324,7606871,,4922,Electronic Technology
BFS,NYSE,732186000,30.97,-1.02269096,-0.32,28417,25.11840732,67,Finance
BDSX,NASDAQ,731876347.5,27.575,-5.07745267,-1.475,144098,,,Health Services
DESP,NYSE,730011373.04,11.03,-3.24561404,-0.37,205661,,3029,Consumer Services
LEAP.U,NYSE,729349000,16.31,2.25705329,0.36,8764,,,Finance
BOMN,NASDAQ,728433530,26.75,1.47951442,0.39,115407,,138,Commercial Services
NEX,NYSE,727646955,3.395,-1.30813953,-0.045,546739,,6525,Industrial Services
USLM,NASDAQ,726368040,129,-1.52671756,-2,5969,28.43560746,282,Non-Energy Minerals
ARR,NYSE,725626000,11.255,0.4014273,0.045,421157,,23,Finance
ATNI,NASDAQ,725289570,45.62,-0.4147566,-0.19,29319,,1700,Communications
ESPR,NASDAQ,724234068,25.98,2.08251473,0.53,568794,,193,Health Technology
EXK,NYSE,724095200,4.6,-0.43290043,-0.02,2004753,,,Non-Energy Minerals
RMAX,NYSE,723730800,39,-0.33222591,-0.13,38390,56.52990465,500,Finance
BOOM,NASDAQ,721547508,48.84,1.13895216,0.55,23315,,741,Producer Manufacturing
SII,NYSE,720784116,29.42,-0.84260195,-0.25,27606,34.43839286,126,Finance
EVLO,NASDAQ,720551520,15.6,11.26961484,1.58,97519,,98,Health Technology
CMLFU,NASDAQ,719469000,13.04,0.30769231,0.04,123055,,,Finance
SP,NASDAQ,718049240,31.1,0.71243523,0.22,63508,,23900,Commercial Services
IVA,NASDAQ,716886000,18.215,-2.59358289,-0.485,5716,,88,Health Technology
CEL,NYSE,716214400,4.4,-0.9009009,-0.04,100122,,3265,Communications
AFIB,NASDAQ,716062461.5,25.715,-1.09615385,-0.285,85409,,219,Health Technology
STNG,NYSE,715721234,12.34,-0.96308186,-0.12,949892,4.04007652,22,Transportation
HAACU,NASDAQ,715445000,12.81,-0.85139319,-0.11,169289,,,Finance
VRAY,NASDAQ,715187760,4.46,-15.6899811,-0.83,5480252,,309,Health Technology
NCBS,NASDAQ,714844464.9,71.4059,-1.64476584,-1.1941,4761,12.68631939,,Finance
LCYAU,NASDAQ,714562000,11.11,0.09009009,0.01,74539,,,Finance
NWLI,NASDAQ,714346760.4000001,202.02,0.11397988,0.23,2316,7.80344775,287,Finance
GRSV,NASDAQ,714000000,10.88,-0.45745654,-0.05,258533,,,Finance
CIR,NYSE,712732284,35.64,-1.65562914,-0.6,44832,,4000,Producer Manufacturing
ATEX,NASDAQ,712730004,40.74,2.05410822,0.82,100466,,59,Communications
REVG,NYSE,712202964,11.22,-3.60824742,-0.42,152464,,7060,Consumer Durables
TREB,NYSE,711562500,11,0.82493126,0.09,137543,,,Finance
DBVT,NASDAQ,711541000,5.93,-8.48765432,-0.55,597866,,319,Health Technology
CLDX,NASDAQ,710628708,17.96,0.16731735,0.03,305143,,130,Health Technology
AMBC,NYSE,710499141,15.51,-0.44929397,-0.07,173933,,104,Finance
AIV,NYSE,710091000,4.765,-0.1048218,-0.005,2902899,4.60025075,950,Finance
BOWXU,NASDAQ,709406000,11.7307,-0.16425532,-0.0193,80460,,,Finance
FHTX,NASDAQ,709109280,19.8,1.74717369,0.34,54971,,85,Health Technology
BQ,NYSE,708472000,9.3501,-1.78466387,-0.1699,2565812,,324,Retail Trade
TBI,NYSE,708214452,19.965,1.03744939,0.205,45015,,6200,Commercial Services
LOCO,NASDAQ,707791269.3299999,19.4199,-2.16675063,-0.4301,95245,31.4330958,5005,Consumer Services
PAM,NYSE,707615000,12.22,-3.01587302,-0.38,94223,6.65610143,,Utilities
CYD,NYSE,707461464.5,17.315,-2.11984172,-0.375,23153,9.01355345,8852,Producer Manufacturing
MOD,NYSE,706604094,13.815,-3.25630252,-0.465,138174,,11300,Producer Manufacturing
FTIVU,NASDAQ,705152000,12.87,0.546875,0.07,11538,,,Finance
COWN,NASDAQ,704067900,26.5,-4.4011544,-1.22,535445,6.67372881,1325,Finance
CDEV,NASDAQ,702811025,2.525,11.72566372,0.265,8586450,,195,Energy Minerals
CAPL,NYSE,701989410.4,18.5378,0.31277056,0.0578,30306,6.56180094,,Distribution Services
OBNK,NASDAQ,701672010,29.85,-0.06695681,-0.02,9676,22.19827586,751,Finance
AGX,NYSE,701029200,44.68,0.33685156,0.15,31953,100.33799009,1154,Industrial Services
FUV,NASDAQ,700077144,20.54,-10.92801388,-2.52,4032199,,95,Consumer Durables
CUBI,NYSE,699968795,22.15,-0.49415993,-0.11,52735,7.88690476,,Finance
GSBC,NASDAQ,697060505,50.35,0,0,5217,12.07607809,1191,Finance
SOHU,NASDAQ,696627000,18.64,5.07328072,0.9,446569,,7800,Technology Services
ATOM,NASDAQ,695795379,32.43,3.67647059,1.15,765476,,17,Commercial Services
IMTX,NASDAQ,695140030,11.05,-0.89686099,-0.1,51452,,227,Health Technology
ORBC,NASDAQ,695111868,8.91,-1.76405733,-0.16,1227537,,786,Communications
LEAP,NYSE,694596502.18,15.19,0.66269052,0.1,129618,,,Finance
HARP,NASDAQ,693367650.0000001,21.57,-2.88158487,-0.64,111193,,61,Health Technology
APXT,NASDAQ,693353600,15.56,-0.82855322,-0.13,1535820,516.11842105,2,Finance
CBTX,NASDAQ,692416215,27.87,1.27180233,0.35,25851,23.88474223,500,Finance
ANGO,NASDAQ,691320798,18.21,-1.46103896,-0.27,83332,,800,Health Technology
EFC,NYSE,691313000,15.5999,-1.20392654,-0.1901,95647,,150,Finance
NFBK,NASDAQ,691125026,13.01,-0.15349194,-0.02,27924,18.32372381,380,Finance
PLL,NASDAQ,691084000,48.33,-2.73696921,-1.36,869643,,,Process Industries
CTBI,NASDAQ,690954468,38.795,0.11612903,0.045,36214,11.56440253,,Finance
USAT,NASDAQ,690741111.0000001,10.585,-0.14150943,-0.015,109935,,147,Electronic Technology
GPRE,NASDAQ,689988105,19.35,2.76155072,0.52,139371,,820,Process Industries
ANAB,NASDAQ,689848255,25.225,0.49800797,0.125,107121,,89,Health Technology
WTRE,NASDAQ,689283419.9999999,34.66,0,0,35682,,11,Finance
CMRX,NASDAQ,688561819.5,9.255,-0.85698982,-0.08,641945,,43,Health Technology
CPAC,NYSE,688472000,8.11,-0.13914029,-0.0113,847,61.01652893,,Non-Energy Minerals
TCPC,NASDAQ,688008543,11.91,-0.58430718,-0.07,89580,29.68285431,,Miscellaneous
FBMS,NASDAQ,685845036,32.04,0.88161209,0.28,11869,13.08395814,697,Finance
FINV,NYSE,684935000,3.58,-1.37741047,-0.05,360469,4.07041938,3883,Finance
DTIL,NASDAQ,684361464.15,13.0403,-3.9742268,-0.5397,1467830,,199,Health Technology
AAN,NYSE,682494592.5,20.205,0.07429421,0.015,179508,,10100000,Retail Trade
FPRX,NASDAQ,682259721,14.73,6.66183925,0.92,3604141,,87,Health Technology
CLW,NYSE,680827056,41.08,0.4400978,0.18,48020,12.09272071,3290,Process Industries
CHUY,NASDAQ,678869415,34.47,0.99619103,0.34,61535,,9000,Consumer Services
LBAI,NASDAQ,677543640,13.425,0.56179775,0.075,43244,11.89203634,692,Finance
SCSC,NASDAQ,677192490,26.65,0.03753754,0.01,15062,,2200,Distribution Services
FTIV,NASDAQ,676505200,12.28,0.6557377,0.08,153866,,,Finance
SRACU,NASDAQ,676490000,29.6999,-2.94150327,-0.9001,8089,,3,Finance
RUTH,NASDAQ,676007189,19.37,0.10335917,0.02,224598,,5740,Consumer Services
WINA,NASDAQ,675742047.56,180.6652,-0.48187727,-0.8748,1821,23.55612649,98,Finance
UVSP,NASDAQ,674021313,23.03,-0.23824995,-0.055,22824,18.51539942,873,Finance
HMHC,NASDAQ,673297500,5.35,-3.6036036,-0.2,1693233,,3400,Consumer Services
AHH,NYSE,672614000,11.38,-1.98105082,-0.23,109689,25.70859167,169,Finance
MGTX,NASDAQ,672454978,15.49,1.37434555,0.21,48217,,157,Health Technology
ARLP,NASDAQ,671589600,5.28,0.57142857,0.03,313515,,3602,Energy Minerals
RC,NYSE,671573000,12.17,-1.29764801,-0.16,127659,17.66222604,,Finance
TRST,NASDAQ,671171592,6.96,-2.58922323,-0.185,333597,13.14385578,,Finance
NBTX,NASDAQ,670806000,18.97,-2.64355841,-0.5151,2737,,110,Health Technology
DBI,NYSE,670360106,9.26,-0.43010753,-0.04,676645,,15800,Retail Trade
BPYU,NASDAQ,667158000,17.085,0.20527859,0.035,175950,,,Finance
GDYN,NASDAQ,667026277,13.115,2.30109204,0.295,27522,,2,Finance
NPK,NYSE,666369755.1999999,94.88,2.08736819,1.94,12942,14.60104001,919,Consumer Durables
CMLF,NASDAQ,665231875,12.02,0.08326395,0.01,279862,,,Finance
AMSC,NASDAQ,665134047,28.83,1.80084746,0.51,260496,,242,Producer Manufacturing
BOWX,NASDAQ,664125000,11,0,0,358941,,,Finance
SOLO,NASDAQ,663533107.9999999,8.12,-2.05066345,-0.17,11480574,,63,Consumer Durables
OPRX,NASDAQ,662057341.14,43.8199,1.88305045,0.8099,96902,,50,Technology Services
HECCU,NASDAQ,661883000,13.01,1.72009382,0.22,148163,,,Finance
ALBO,NASDAQ,661215751.9999999,34.66,-0.63073394,-0.22,47925,,55,Health Technology
SFT,NASDAQ,660550815,8.045,-2.60290557,-0.215,905440,,3,Finance
BMTC,NASDAQ,657522899,32.945,-0.88748496,-0.295,35200,19.99037768,661,Finance
DCO,NYSE,656369038,56.03,-1.68450605,-0.96,22453,23.82226309,2800,Electronic Technology
RFP,NYSE,656346285,8.05,-3.36134454,-0.28,114639,,6700,Process Industries
CASA,NASDAQ,654829728,7.84,-1.13493064,-0.09,130235,,997,Electronic Technology
FI,NYSE,654061910,2.89,3.21428571,0.09,282008,,3100,Industrial Services
ATHA,NASDAQ,653602224,20.12,-0.74000987,-0.15,831548,,15,Health Technology
AMSWA,NASDAQ,653027187.48,20.04,-0.0997009,-0.02,55997,100.24987506,428,Technology Services
SENS,NYSE ARCA,652749095,2.285,-5.5785124,-0.135,122784806,,191,Electronic Technology
STRL,NASDAQ,652652692.5,23.225,-1.71392298,-0.405,181404,11.30459743,2800,Industrial Services
GMIIU,NASDAQ,652625000,11.29,-0.52863436,-0.06,449277,,,Finance
GAN,NASDAQ,651185353,23.27,-2.43186583,-0.58,1318524,,136,Technology Services
SLCA,NYSE,650760000,8.8,1.26582278,0.11,394316,,2177,Non-Energy Minerals
ABST,NASDAQ,650261848,13.27,-0.52473763,-0.07,36489,60.85691598,499,Technology Services
GOOD,NASDAQ,648529000,18.18,-1.08813928,-0.2,93239,,70,Finance
ODT,NASDAQ,647359050,20.15,3.65226337,0.71,143115,,152,Health Technology
HLX,NYSE,647193910,4.31,-2.04545455,-0.09,1262209,28.31402831,1650,Industrial Services
TUFN,NYSE,646430640,18.1,1.34378499,0.24,195612,,568,Commercial Services
ARLO,NYSE,646129110,8.175,-1.5060241,-0.125,295447,,349,Consumer Durables
IVR,NYSE,645695000,3.52,-1.12359551,-0.04,5123656,,,Finance
ARDX,NASDAQ,644374290,7.14,1.27659574,0.09,297576,,88,Health Technology
TMDX,NASDAQ,643167744,23.68,-1.33333333,-0.32,53673,,109,Health Technology
SLN,NASDAQ,642625565.5114859,24.19,5.17391304,1.19,5594,,,Health Technology
AGEN,NASDAQ,641752875,3.375,-1.31578947,-0.045,793250,,328,Health Technology
SPTN,NASDAQ,641235804,17.88,0,0,123446,9.27963463,17200,Distribution Services
SQZ,NYSE,640664640,25.92,4.13820812,1.03,19930,,,Health Technology
UMH,NYSE,639824000,15.38,0.26075619,0.04,73508,,420,Finance
HONE,NASDAQ,639725512.5,10.965,-0.49909256,-0.055,81315,19.03610295,675,Finance
LQDT,NASDAQ,639608897,18.73,5.58060879,0.99,206291,,574,Consumer Services
TGI,NYSE,638356075,12.25,0.57471264,0.07,419471,,9989,Electronic Technology
FSRVU,NASDAQ,638300000,21.0776,5.388,1.0776,496,,2,Finance
NLS,NYSE,637855504,21.08,-0.8466604,-0.18,844638,19.68518519,434,Consumer Durables
CAN,NASDAQ,637440000,4.815,0.3125,0.015,5018182,,333,Electronic Technology
GMRE,NYSE,637049000,13.15,-0.52950076,-0.07,162684,,,Finance
MX,NYSE,637027612.5,17.925,-1.72697368,-0.315,112783,83.28767123,2451,Electronic Technology
TILE,NASDAQ,635976296,10.84,-1.7225748,-0.19,232445,,4110,Producer Manufacturing
DMRC,NASDAQ,633610509,41.37,3.14136126,1.26,170257,,216,Technology Services
GLP,NYSE,633338028,18.63,-0.9569378,-0.18,108065,7.22849896,2540,Distribution Services
AEGN,NASDAQ,632690824,20.56,0.98231827,0.2,24042,,4900,Industrial Services
BY,NYSE,632004282,16.38,-0.06101281,-0.01,15406,15.61398495,1001,Finance
RIGL,NASDAQ,631144035,3.735,-0.2670227,-0.01,1626792,,163,Health Technology
GRAY,NASDAQ,631059441.9300001,30.0801,0.8384177,0.2501,6412,,29,Health Technology
VEC,NYSE,630983288,54.28,1.11773472,0.6,50427,20.46589653,7200,Commercial Services
ADV,NASDAQ,630562500,11.21,-1.58033363,-0.18,50488,,2,Commercial Services
QCRH,NASDAQ,630551495,39.925,0.82070707,0.325,23309,10.86151568,697000,Finance
VERU,NASDAQ,629978745,8.99,0.6718925,0.06,920031,,339,Health Technology
FRLN,NASDAQ,628879000,17.81,-1.60220994,-0.29,1815,,177,Health Technology
GOEV,NASDAQ,628606823.925,16.8495,-1.58002336,-0.2705,2247133,,3,Consumer Durables
CGBD,NASDAQ,628403976,11.16,-0.17889088,-0.02,73275,,,Finance
LPG,NYSE,627882646,12.34,-3.21568627,-0.41,390836,8.68351154,585,Transportation
DFIN,NYSE,627123766,18.79,-2.49091853,-0.48,65864,39.13484972,2900,Commercial Services
SRDX,NASDAQ,626567190,45.795,2.33519553,1.045,14787,563.60201511,370,Health Technology
PBFX,NYSE,624852210,10.02,-0.89020772,-0.09,71139,4.32069747,92,Industrial Services
FF,NYSE,624652896,14.28,2.65995687,0.37,118840,5.36258144,500,Process Industries
ASIX,NYSE,624515084,22.28,-0.31319911,-0.07,40490,36.4481409,1520,Process Industries
TTCF,NASDAQ,623817728,24.32,0.99667774,0.24,1269278,,2,Consumer Non-Durables
LOMA,NYSE,623444000,5.105,-2.39005736,-0.125,47076,5.16645263,,Non-Energy Minerals
TCS,NYSE,623091607.5,12.325,-0.20242915,-0.025,297798,32.61156588,5100,Retail Trade
ULH,NASDAQ,621689686,23.095,0.36940461,0.085,34550,15.33488837,6541,Transportation
RMR,NASDAQ,621639174,37.915,-1.59615884,-0.615,32870,21.98949892,600,Finance
ASLE,NASDAQ,620208082,15.11,-2.01037613,-0.31,10974,,3,Distribution Services
CAL,NYSE,619397112,16.34,-2.27272727,-0.38,163461,,11400,Consumer Non-Durables
CTRN,NASDAQ,618479000,61,-1.24655982,-0.77,46055,43.84893874,5700,Retail Trade
EGRX,NASDAQ,618408546,47.46,-1.28951747,-0.62,42856,135.66591422,108,Health Technology
BZH,NYSE,618037644.24,19.7748,2.46010363,0.4748,393603,11.0525713,1063,Consumer Durables
CFB,NASDAQ,617998272,11.84,0.42408821,0.05,28904,166.29055007,357,Finance
PETS,NASDAQ,617454660,30.46,0.66093853,0.2,367834,19.73263776,214,Retail Trade
INZY,NASDAQ,617041920,26.4,0.18975332,0.05,3404,,,Health Technology
HSII,NASDAQ,615441684,31.79,-0.43845913,-0.14,26980,,1780,Commercial Services
CSV,NYSE,614746858,34.21,-1.04136535,-0.36,38615,60.52170868,2797,Consumer Services
AMTB,NASDAQ,614052650,14.57,3.18696884,0.45,7484,211.37724551,829,Finance
TLMD,NASDAQ,613807330.5,7.995,5.75396825,0.435,322592,,,Technology Services
CLSK,NASDAQ,613574740,28.1,11.50793651,2.9,3604743,,62,Miscellaneous
PEBO,NASDAQ,613135217,31.09,0.84333441,0.26,23919,21.55341163,900,Finance
NVGS,NYSE,612722088,10.96,-1.08303249,-0.12,33727,,83,Transportation
BLX,NYSE,611860401.75,15.45,0.06476684,0.01,73639,8.74787535,,Finance
CAI,NYSE,611225680,34.45,-1.62764135,-0.57,61210,49.90025648,218,Finance
AWH,NASDAQ,610469370,5.835,-1.10169492,-0.065,213510,,53,Health Technology
